" was not delivered nor scanned"," n'a pas été livré ni scanné"
"1 Day Freight","Frêt 1 jour"
"2 Day Freight","Frêt 2 jours"
"2Day","2 jours"
"3 Day Freight","Frêt 3 jours"
"Access ID","ID d'accès"
"Access license number","Numéro de licence d'accès"
"Account ID","ID de compte"
"Account number","Numéro de compte"
"All Services","Tous les services"
"Allowed methods","Méthodes autorisées"
"Bound Printed Matter","Bound Printed Matter"
"Business Service Center","Centre de service d'affaires"
"Calculate Handling Fee","Calculer les frais de dossier"
"Cannot retrieve shipping rates","Impossible de récupérer les taux de livraison"
"Container","Container"
"DHL","DHL"
"Delivered","Livré"
"Destination type","Type de destination"
"Displayed Error Message","Message d'erreur affiché"
"Drop Box","Boîte de dépôt"
"Dropoff","Déposer"
"Empty response","Réponse vide"
"Enabled","Activé"
"Error #%s : %s (%s)","Erreur #%s : %s (%s)"
"Error #%s: %s","Erreur #%s : %s"
"Europe First Priority","Prioritaire Europe"
"Express","Express"
"Express 10:30 AM","Express 10:30 AM"
"Express Mail","Courrier Express"
"Express Saturday","Samedi Express"
"Express Saver","Express économe"
"FedEx","FedEx"
"FedEx 10kg Box","Boîte 10kg FedEx"
"FedEx 25kg Box","Boîte 25kg FedEx"
"FedEx Box","Boîte FedEx"
"FedEx Envelope","Enveloppe FedEx"
"FedEx Pak","Pack FedEx"
"FedEx Tube","Tube FedEx"
"First Overnight","Lendemain"
"First-Class","Première classe"
"Flat","Plat"
"Flat Rate Box","Boîte taux fixe"
"Flat Rate Envelope","Enveloppe taux fixe"
"Free method","Méthode gratuite"
"Free shipping with minimum order amount","Livraison gratuite avec montant de commande mini"
"Gateway URL","URL de passerelle"
"Gateway XML URL","URL XML de passerelle"
"Ground","Sol"
"Handling Applied","Frais de dossier appliqués"
"Handling fee","Frais de manipulation"
"Home Delivery","Livraison à domicile"
"International Economy","International éco"
"International Express","International Express"
"International First","Premier international"
"International Priority","Priorité internationale"
"Intl Economy Freight","Frêt éco international"
"Intl Priority Freight","Frêt prioritaire international"
"Invalid DHL XML code for type %s: %s","Code XML DHL non valide pour le type %s : %s"
"Invalid DHL XML code type: %s","Type de code XML DHL non valide : %s"
"Invalid FedEx XML code for type %s: %s","Code XML FedEx non valide pour le type %s : %s"
"Invalid FedEx XML code type: %s","Type de code XML FedEx non valide : %s"
"Invalid UPS CGI code for type %s: %s","Code CGI UPS non valide pour le type %s : %s"
"Invalid UPS CGI code type: %s","Type de code CGI UPS non valide : %s"
"Invalid USPS XML code for type %s: %s","Code XML USPS non valide pour le type %s : %s"
"Invalid USPS XML code type: %s","Type de code XML USPS non valide : %s"
"Large","Grand"
"Letter","Lettre"
"Library","Bibliothèque"
"Machinable","Machinable"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Poids maxi du paquet (consultez votre transporteur)"
"Media Mail","Courrier media"
"Minimum order amount for free shipping","Montant minimum de commande pour la livraison gratuite"
"Next Afternoon","Après-midi suivante"
"No","Non"
"Non-rectangular","Non rectangulaire"
"Order","Commande"
"Origin of the shipment","Origine de la livraison"
"Oversize","Trop grand"
"Package","Paquet"
"Package Description","Description du paquet"
"Packaging","Emballage"
"Parcel","Colis"
"Parcel Post","Colis postal"
"Password","Mot de passe"
"Pickup method","Méthode de retrait"
"Please enter the package weight","Saisissez le poids du paquet"
"Priority Mail","Courrier prioritaire"
"Priority Overnight","Lendemain (prioritaire)"
"Receiver","Destinataire"
"Rectangular","Rectangulaire"
"Regular","Régulier"
"Regular Pickup","Ramassage régulier"
"Request Courier","Demander un coursier"
"Response is in the wrong format","La réponse n'est pas dans le bon format"
"Second Day Service","Service deuxième jour"
"Sender","Expéditeur"
"Ship to Specific countries","Livrer dans des pays spécifiques"
"Ship to applicable countries","Livrer dans les pays applicables"
"Shipment Dutiable","Livraison taxable"
"Shipment Duty Payment Type","Type de paiement de taxe de livraison"
"Shipment is not available.","La livraison n'est pas disponible."
"Shipment picked up","Colis récupéré"
"Shipment type","Type de livraison"
"Shipping key","Clé de livraison"
"Shipping key (International)","Clé de livraison (international)"
"Show method if not applicable","Afficher le mode s'il n'est pas applicable"
"Size","Taille"
"Sort order","Ordre de tri"
"Standard Overnight","Standard Overnight"
"Station","Gare"
"There is no available method for selected shipping address.","Il n'y a pas de mode disponible pour l'adresse de livraison choisie."
"Third Party","Tiers"
"Title","Titre"
"Tracking XML URL","URL XML de suivi"
"UPS","UPS"
"UPS type","Type UPS"
"USPS","USPS"
"Unable to retrieve tracking","Impossible de récupérer les informations de suivi"
"United Parcel Service","United Parcel Service"
"United Parcel Service XML","XML UPS"
"Unknown error","Erreur inconnue"
"User ID","ID utilisateur"
"UserId","ID utilisateur"
"Variable","Variable"
"Weight Unit","Unité de poids"
"Yes","Oui"
"Your Packaging","Votre paquet"
